text,sentiment
"Egy sama Arhan coba diistirahatkan dulu, mungkin mereka berdua sudah lelah...",neutral
@graydragneel_ gila si heran bgt sama sty,negative
@akmlmysf_ lh iya yak dri kemaren. Di bench pun gk ad,neutral
Semangat Garuda 🔥🔥🔥❤️,positive
Seneng akhirnya goal debut buat sandy ❤️ tp shayne 😢 knp sih gak dksih kesempatan sama skali 🥹,neutral
Pressingnya manan broooo,neutral
🔥🔥,positive
❤️🔥,positive
@markjiz Sat 😂,neutral
Dendy Mudryk calon bintang Piala Asia.. Jangan ragukan 😂😂,neutral
Akhirnya menang juga🔥🙌,positive
"Andaikan gagal kali ini, 2027 mungkin paling realistis untuk lolos 16 besar, terimaksih pemain, pelatih, pssi dan semua yang berjibaku untuk sepakbola indonesia. Kalau lihat lini tengah ivar kelihatan sekali frustasi karena gak ada tandem, ayo bangkit dengan lebih baik.🔥🔥🔥🔥🔥 #kasihkeras",positive
"@ikhsankhairi33 iya, Asnawi lagi mainnya kurang bagus dipasang juga, kampret emang. Kalau kalah ganti aja kalau masih suka pemain titipan",negative
"@wsf.17 Tapi kalau ada pemain cedera, Sadil bisa masuk kah?",neutral
Kapan lagi ada pelatih kelas dunia mau ngelatih Indonesia? STY stay ❤‍🔥,positive
Australia menang soal finishing 4 on target jadi gol semua,neutral
panikan,negative
👏,positive
🔥🔥🔥🔥,positive
"Jadi inget dulu, sy mendukung kirgystan sampe bela2in begadang waktu lawan turkey",neutral
"Ga asik kalo komentatornya Piala AFF AFF, komentator pake bahasa Inggris dong iya ga @nolltigaa",neutral
@itsme_wiwi06 Padahal kalau gol abis kayaknya kiper Nguyen sama netizennya 😂,neutral
"Jangan blunder lagi ya, bang. Jangan sekali tembak langsung gol! :)",negative
Gas...Jepang 0.. Indonesia 2,positive
🔥🔥,positive
@442indonesia se7,neutral
"Percuma punya pemain liga utama Belgia, malah nggak dimainin dari awal. Sudah tahu lawan Irak yang kualitasnya di atas Indonesia. Nggak usah sok-sokan tidak sesuai taktik atau apalah. Sadar diri, Timnas masih jauh levelnya untuk Asia, jadi butuh pemain-pemain yang sudah banyak pengalaman dan berkualitas. Ini malah mainin itu terus, modal ngotot aja nggak ada visi misi, passing dan dribel bola aja harus ke bawah. Harusnya pelatih bisa memaksimalkan pemain-pemain keturunan dan juga lokal dengan formasi terbaik dan posisi terbaik dari setiap pemain. Jangan malah coba-coba terus.",negative
@dika.arieff HAJAR GAN🔥🔥🔥,positive
"Bikin peluang susah, dapet peluang malah gocek² asekk",negative
👏,positive
amat 😢,negative
👏👏🔥🔥,positive
@huseintanjung__ homo,negative
"PEMAIN NATURALISASI GA GUNA, TAPI TETAP STY STAY #STYSTAY#NATURALISASIOUT @erickthohir",negative
"Kenapa Asnawi ga di masukan sama klok ,",neutral
"Liat di hp gmna si caranya ga nemu"" dri tadi",neutral
"Perpanjang STY 5 tahun lagi, Pak @erickthohir 🔥🔥🔥",positive
@jidannn19_02 @marcelinoferdinand10 out aja gak jelas,negative
"Hubner, Yakob, Sandi, Jordi, top performa! 😍",positive
Suporter indo emang gak ada obat🔥,positive
Leg ke 2 amat ganti dlu lah ama sandi,neutral
@mohamadnurman_ Hahahahahahahahahahahahahahahahaha,neutral
Sty stay,positive
🔥🔥🔥🔥🔥🔥🔥,positive
Lucu moment 😂😂,neutral
@masyazzz_ next Jepang 🔥🔥🔥,positive
MANYALA ABANGKUHHHH,positive
Keren! 😍❤️,positive
🔥🔥🔥,positive
"Yang gw cermati, di depan Yakob jadi bingung karena Egy sering dilay bola. Kurang greget jadinya. Kupikir lebih baik Rafael di kiri, depannya masukin striker murni",neutral
"Ya, mau andalin siapa? Dendy? Hokky? Sananta? 😂",negative
Daripada jadi camat di klub🤣🤣,negative
Sananta mana,neutral
"Terima kasih, Sandy! Tetap semangat, Garuda! ❤️‍🩹💪🏻🇲🇨",positive
THANK YOU TEAM GARUDA❤🤍,positive
Asian cup masih butut aja kayanya udh boleh bilang STY out deh,negative
"Egy ngapainn ???., Banayj opsi lain, koq egy yg di pilih , . Haduhhh haduhhh",negative
🔥🔥🔥 🇮🇩😇,positive
🔥🔥🔥,positive
@prettygek.vy tunggu aja tgl 26 biar pasti😂,neutral
"Ini permainan nya diluar ekspetasi weh, tambah lagi garuda🔥",positive
"Bismillah bisa nahan imbang Jepang. Parkir bus, ngandelin serangan balik dimulai dari sprint Sayuri 😍😍😍",positive
Good job Indonesia 👏🙌🙌🙌🔥,positive
Bismillah,positive
"@kavarela_95 coba jawab dulu dong bang mario, KLUB FILIPINA MANA YANG MENANG DENGAN JEONNAM?? GW PENASARAN NIH",neutral
Keren Indonesia🔥,positive
He is back 🔥,positive
Amat amat amat 😭😭😭,negative
Gass gass gass 🔥🔥🔥,neutral
"kurang banyak pelanggarannya, pantesan kalah",negative
Alhamdulillah🙌🔥🔥,positive
🇮🇩🔥,positive
"Info kabar terkini Shayne, min? 🙌",neutral
🔥🔥🔥🔥🔥,positive
🔥🔥🔥,neutral
@11__iqbal masalahnya dari dulu permainan timnas gitu2 aja😂😂😂😂😂. Sepak pojok aja gak ada yg bisa ngambil😂,negative
bro @rafaelstruick,neutral
"Cadangan striker cuma Hokky? 😢 Sananta mana, woi?",negative
"Target yang pasti aja, kalahin Vietnam 🔥",positive
STY Out 😢,negative
@fathir_.7 manassa indo,neutral
Penggantinya kok lemes amat,negative
@siapayaaa2024 iya aku nunggu sananta dari tadi,neutral
"Kalian hebat, kalian keren, teruslah berproses Garuda ❤️",positive
😭,negative
"Ketar-ketir gak, tambahan waktunya 10 menit 😂 @trimala__",neutral
@mrzky737 tobato dewe bacot karbitan,negative
EGY RUSAKK! Apa yang dilihat dari dia KOK BISA MAIN? Ampun gue,negative
🔥🔥🔥,neutral
Kok bengak kali sty nurunin egy dan nawi,negative
@zulfannnnnnnnnn mesti pake vpn bang,neutral
🇰🇷🇰🇷🇰🇷🇰🇷,neutral
👏👏,positive
"Woooyyyyy kite menang Alhamdulillah 🇮🇩🇮🇩🇮🇩 nikmatin dulu kemenangan ini dan nanti kite sama""sama berjuang lagi ie boy",positive
"Tenang, Tsubasa dikeroyok Ronaldowati sama Madun😇😇😇 1 vs 2 kita lebih diunggulkan daripada Jepang",neutral
bisa bisanya egy starting😢,negative
Keliatan pada kelelahan knp gak ada pergantian lagi woy,neutral
No 10 mnding turu,negative
🔥,neutral
@aryo_iyo STAndbY on call 🔥,neutral
🙂,neutral
🔥🔥🔥,neutral
@xyn_rull26 Kesialan bukan karena jerseynya... Cuma kurang beruntung aja...,neutral
Mantap Bang Jordi,positive
"MAJU TAK GENTAR, MUNDUR TAK GANJEL, TOO GANJEL TOOO",positive
@karinadwf_ wkwk kito harus tetap optimis,positive
"Kekalahan adalah kekalahan. Kegagalan adalah kegagalan. Sesederhana itu! All focus on Vietnam! January, 19. Garuda di Dadaku 🇮🇩 Forza Indonesia!",neutral
Rindu @m.ramadhansn 🙏🙏,neutral
"Sudah saatnya Coach STY kita PNS-kan, Pak @erickthohir.",negative
🔥🔥,positive
"@kangiduystore besok konciin di kamar mandi aja, gausah diajak",negative
ADAM ALIS NGAPAHHH KAGA DIMAENINNNNN,negative
Sudah kubilang 4-0,neutral
"@spasogol secepat kilat komennya bang, pasti lagi nunggu yaa😆",neutral
Ayo perbaiki stamina dan skill-nya supaya masuk perdelapan final,positive
"Jd kiper ke 2 aja , ernando aja yg kiper utama , mentalnya nadeo lg ngga bagus , apapagi besok lawan nya irak , bisa2 1 shoot 1goal",negative
"Kurang striker tajam , harus punya striker petarung yang kuat one by one 🔥",negative
🔥🔥🔥🔥,positive
👏👏👏,positive
"@janganseriusamattt emang amat yg jadi kapten, Asnawi cedera",neutral
Yakin bisa,positive
"Marteen Paes buat senior, Ernando masih bisa di U23",neutral
"Tetap semangat, belajar untuk hari ini, bangkit untuk hari esok. Proud of you guys 👏👏🔥🔥🇮🇩🇮🇩",positive
"Selamat datang... satu tembakan, tidak ada gol lagi 😂",neutral
😍,neutral
srius struick bgitu mainnya?mending pemain lokal deh,negative
Nggowo sananta mung nggo wangun wangun po yo,neutral
golllll,positive
@apissss_14 minimal kalau nggak good looking itu good attitude lah.,neutral
❤️,positive
MENANG ATAU KALAH ITU URUSAN BELAKANGAN YANG PENTING BERIKAN LAH YANG TERBAIK BUAT INDONESIA AYO GARUDA 🔥🔥🔥,positive
@beowonme tingal dang,neutral
Ngakak bacain komentt anjirr wkwk,neutral
"@sopyanmubarokk sapu bersih, yakin!",positive
❤️,positive
Dari gambar ini bisa disimpulkan Indonesia menang 5-0 atas Jepang.,positive
🔥,neutral
Gocekan sty 😂,positive
@_rikhin13 betull bang😍,positive
MUAK GUE LAMA LAMA SAMA ASUNAWI,negative
Lanjutkan 🔥,positive
Line-up impian.. sempurna,positive
@kevvvvnn_ apasi begoin orang segala wkwk,neutral
@a.diq_ itu dia,neutral
"Apapun hasilnya tetap bangga, kalian luar biasa. Terimakasih sudah berjuang. 😍",positive
Kalah 5-0,negative
Bos Borneo Full Senyum🔥,positive
Ayo.....indonesia bisa 🇮🇩👏👏👏👏👏,positive
Even the Australian commentators both said that was a clear offside 😢,negative
Bangga ❤️,positive
👏👏👏,positive
🔥🔥,positive
🔥🔥🔥,positive
"Saya bantu tag ke Coach. Mohon maaf, Coach. Berhubung Shayne belum ada dan Arhan kemarin sudah starting, ini ada yang request Edo diturunkan dengan Dendi. Tidak masalah nanti Arhan, Marselino, dan Witan jadi cadangan.",neutral
pratama arhan anak emas anjir ga diganti2 lolos mulu juga,negative
Lemes Jordi El nino,negative
@vengnih tapi nyatanya gol Sandy berawal dari lemparan Arhan.,neutral
🔥🔥👏,positive
Lino x Yakob 🔥🔥🔥,positive
@suwonfc nggih sami-sami,neutral
@raptnughaaa nah itu kamu sadar.kalo indikatornya piala gagal total.padahal piala itu target dari pssi juga dan target sty sendiri...,negative
Terima kasih perjuanganua hari ini kaliiaaan luarrr biasaaa 😭😭😭❤️,positive
"Starting line up nya aja masih banyak pemain lokal, kayanya bener pemain keturunan cuma dikasih jatah maksimal 4 atau 5 buat starting",neutral
@bungtowel8 @akimraji,neutral
Jepang 2-0 Indonesia.,neutral
@rudsan77_ Yang mana semuanya tidak pro Timnas?,neutral
@dirgaha_ vam bronkost mantap tu,neutral
❤,neutral
"@nillatrih Loh, iya?",neutral
🔥🔥🔥🔥,positive
BISMILLAH SEMOGA INDONESIA MENANG AAMIIN,positive
@pendakilawas sabar minn,neutral
👏,positive
Kalian sudah kerenn .. tetap keren .. selalu keren bangga bangga bangga bangga bangga .. terimakasihh kalian telah berjuang coach shin kamsahamnida ❤️👏👏,positive
Loloskah? 😍😍😍😍 Alhamdulillah 👏👏🔥🔥❤️❤️,positive
Malu-maluin! Cih!,negative
Sandy di klub jadi andalan di timnas jadi penghangat bench 😩,negative
Gimana nguyen prustasi ga tuh hahahaha,neutral
"@sandywalsh MVP 🔥🔥🔥 keren banget dia mainnya, hampir saja bisa ngegolin. Apa lagi kalau main di posisi aslinya, asli ini pemain benar-benar bagus. Padahal postur gak tinggi-tinggi amat, badan juga gak gede-gede banget, tapi berani duel. Tipikal pemain yang ngeyel tapi gak grasak-grusuk, selalu tenang ❤",positive
Towel mana,neutral
"@liga1hub Asli! Gak expect, bangga banget sama Ernando dan Yasa! ❤️",positive
🔥🔥🔥,positive
"Peringkat 17 vs 147 tidak ada yang mustahil, Indonesia keluarkan semua kemampuan, jauhi kesalahan kesalahan dalam permainan, full support untuk Timnas Indonesia❤️🇮🇩",positive
Trus gue harus wow gituh... tujuannya apa buat konten pertemuan klo skornya memperihatin kan,negative
@syfeekz gass,positive
,neutral
"Bismillah, kita buat sejarah itu semakin indah, menanglah 🫶",positive
"Berilah Indonesia kemenangan, Ya Allah",positive
Bismillah semoga bisa tambah gol dan tdk kebobolan semangat Indonesia 🫶🇮🇩,positive
@mhdbadrai tapi golnya dari lemparan selebrasi 👏,neutral
@idgar_khan Cocote,neutral
@valldyadha 2-1,neutral
"@anggripinandikha lah kemaren pada marah2 nyari kesalahan arhan, bilang dia anak emas karena main terus. Trus panas bgt karna dia yg presscon. Apa gk malu marah2 dulu padahal line up nya aja belum keluar 😅😅 kasian bgt arhan, salah mulu. Main bagus aja tetep salah 😅",negative
Bacot bodoh,negative
🦅🇮🇩🦅🇮🇩,positive
@ellieanissa Amin..semoga doa kita terkabul ya,positive
"Baru kali ini saya kecewa dengan pergantian pemain. Shayne seharusnya turun menurut saya, gantiin Egy, biar Arhan yang maju sedikit. Tapi saya hargai keputusan STY.",negative
"Terima kasih, Garudaku, sudah berjuang. Sampai jumpa di Maret 🔥🔥❤️❤️",positive
😮😮😮,neutral
@witta_apple kasih disco kak😂🔥,neutral
🔥🔥,neutral
Menang lawan vietnam Di AFF ato di Piala Asia ?coach F.....pasti milih di AFF,neutral
Leg pertama asli bagus bgt,positive
"Harusnya 3 min ( Ernando, Sandy, Yakob )",neutral
#klokout ga beres maen nya,negative
Sejarah..semangat sandy🔥🔥,positive
@stefanuselfons kira-kira Bung @bungtowel8 nobar di mana?,neutral
👏🔥🔥,positive
@aguungwn Masalahnya onok Asnawi mbek Arhan gaess,neutral
AYO TIMNAS MODE REAL MADRID YOK BISA YOKKKKKK🔥,positive
Ayo bisa! 🔥🔥,positive
"Kontrak STY 5 tahun lagi, @erickthohir.",neutral
"Kualitas Vietnam tadi bisa kita lihat hampir mengimbangi permainan Jepang, STY harus evaluasi pemain belakang kita. Kalau tidak, bisa jadi juru kunci grup.",neutral
Alhamdulillah yaallah,positive
"lah, mending sadil 😭😭😭 knapa bukan 9 22 yg istirahat dulu kamase",neutral
Hoki su,negative
😢,negative
"@xeounxy Dih, sok asik lu 🏃",negative
"@craxiiyy kenapa harus pakai emoji api, Bang?",neutral
"@delvinqianz yeuu ga nyambung, Shayne lawan Iraq mainnya paling bagus kaleee",neutral
@costarico14 Di dunia ini tdk ada yg susah.. Tapi yang Males banyakk...Wkwkwkwkwk..,neutral
"@suwonfc suwun, Min",neutral
@nova_dant NJIR CETAK GOL,positive
"@ngapakfootball Hubner FW kyaknya son, gimna tanggapan lu?",neutral
Semangatt!,positive
"@r_hifzadarmawan iya wes iya, semisal di friendly match ini jordi cedera nanti biar wahyu yg main",neutral
1-1 oy gol @marselinoferdinan10 yok semangat 🔥🔥,positive
Setiap pertandingan mencetak gol itu udah prestasi dan di peringkat ke 3 juga udah keren 👏👏,positive
❤️,positive
🔥🔥🔥🔥,positive
@sp_hendri_28 berisik😂si paling ga bs apa2...,negative
mohon maap nih kakinyaa tambah gede gede loh 🔥🔥,neutral
👏👏👏👏,positive
Semoga gak kebobolan banyak gol 🙏🏻🙏🏻🙏🏻,neutral
Optimis pulang duluan. 😂,negative
@ranipea_ ini udah mau mulai,neutral
🔥🔥🔥,positive
NAH STY STAY,positive
🔥🙌,positive
3 poin🔥,positive
SEMANGAT INDONESIAAA😍🔥👏👏,positive
STY perpanjaaaaaang pak!!!!!! Ini sudah kasih HASIL dan PONDASI Timnas!!,positive
Sananta nggak ada?,neutral
"@r_hifzadarmawan kalo gk dimainin gimana,apa km msh percaya STY",neutral
"Alhamdulillah, wasyukurillah... full senyum sayang, yang cidera semoga lekas pulih yah kalian mantap top is the best.... terimakasih sudah selalu memberikan yang terbaik🙏😭 aku terharu y Allah main nya pada gacor banget👏",positive
@seanzaul Masih mending dia yang ada di line-up daripada Dendy. 🗿,negative
Paling blunder starting line-up Final AFF U23. Bisa-bisanya pemain inti dicadangkan.,negative
"Gue objektif aja Asnawi beberapa match ini underperform tapi kenapa masih dimainkan jadi starter terus? Ridho yg selalu tampil solid malah dicadangkan, lama2 heran sama STY, apakah emang ada sistem anak emas gitu? Terserah mau dihujat sama fans Asnawi gue suruh main lah itu lah ini lah, ga peduli gue, gue cuma komen objektif sesuai apa yg gue liat dari penampilan Asnawi akhir2 ini di Timnas",negative
🔥🔥🔥,positive
"Ditayangkan di TV mana, min?",neutral
ＧＡ ＲＵＤ Ａ Ｈ 0 ＫＩKasihGARANSI 100K,neutral
🔥🔥🔥🔥,positive
"Terimakasih fans timnas yg telah hadir support langsung. Maaf saya yg disini hanya dr layar kaca, layar sosmed masih saja menghujat dan kurang support. Sekali lagi terimakasih fans! 🙌 🔥",positive
@apissss_14 bayi tabung inimahh,neutral
piala asia memberi banyak pelajaran berharga. semalam mainnya lebih kerenn.. patennn👍,positive
"Emot Nabil 😖👺 sebelum pemain Borneo dipanggil, emot Nabil 😇😅🤪🤫🤭 setelah ada pemainnya yang dipanggil",neutral
good luck!,positive
Wayahe One shoot one goal tampil 😂,neutral
🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,neutral
@ariefrhmdani Bahrain harus dibantai 3-0,neutral
proud capttt ❤️❤️,positive
Pak tolong rekomendasi Ernando Ari ke liga Eropa biar makin bagus,positive
@gaasptraa_ udehh fokus aje kerja biar ga goblok🤭,neutral
"Keren, yu bisa lebih semangat lagi timnas indonesia 🔥🔥",positive
yakob sayuri ga ada obat sih 🔥🔥🔥,positive
"Semoga beruntung,",positive
@muhammadgilgin di google ada bg,neutral
#EgyOut,negative
BUKTIKAN LAWAN AUSTRALIA KING,positive
"Tidak salah lagi, ini lebih baik daripada juara AFF 4x",positive
"@faldoangra sumpah, cok! Gak habis pikir udah selalu dimainkan, anj. Padahal lawan Irak underperform.",negative
🔥🔥🔥,positive
Tidak ada kata selain ALHAMDULILLAH🇮🇩❤️,positive
👏👏👏,positive
"@safiir.firaa ya bener kualitas SDM jg mempengaruhi tapi setidaknya SDM yg ada ini ya hrus ditraining bner² disiplin dan pssi sbg pengurus ya hrus membina SDM ini dgn tegas dan disiplin,, klo gk gtu ya bubarin aja 😂😂",negative
Vietnam main kungfu bukan bola 🙄,negative
We need Sananta 🔥,positive
👀👀👀👀,neutral
"@huseintanjung__ mau dibilang giveaway atau hoki itu gak masalah. Karena target dari PSSI adalah target 16 besar, yang penting lolos. Kalau lu gak suka, gak USAH BACOT.",negative
Sedih. 😢,negative
Pattynama,neutral
bangga. melihat proggres yg bagus. sebenernya timnas indo bisa mengimbangi permainan dari timnas australi. pola permainan dan mental yg tidak panikan terlihat jelas setelah di latih STY. semoga saja pak ketum @erickthohir memperpanjang kontrak coach STY,positive
Trending 1 minggu ke depan 🔥,positive
Lesgoooo broooo 🔥,positive
"Silahkan coach ""ambo sakka"" berkomentar",neutral
🔥🔥🔥,neutral
"@ilan.alkatiri Mantap, Bib!",positive
"Berat, seandainya imbang dengan Jepang tetap tidak lolos karena selisih gol. Peluang melawan Vietnam tidak bisa dimanfaatkan dengan baik. Cara terberat untuk lolos adalah harus mengalahkan Jepang.",neutral
Ayo jangan terlalu lama menyesal Timnas Indonesia tetap semangat...,positive
Luarrrrrrr......biasa. Garuda 🔥🔥🔥👏👏👏,positive
Gassss kkkkkkkk,positive
"Marselino banyak gaya, hasilnya malah blunder. 😢",negative
🔥🔥🔥🔥,positive
Lah tapi pendaftaran pemain kan sudah final ? Emang boleh rotasi lagi dengan nama baru ?,neutral
Bisa lah Bisa...🔥,positive
"STY nomor punggungnya berapa, Min? Serius nanya.",neutral
